11.281	-0.999923
11.297	-0.999887
11.313	-0.99984
11.328	-0.999783
11.359	-0.999619
11.375	-0.999505
11.391	-0.999367
11.406	-0.999212
11.438	-0.99879
11.453	-0.998542
11.469	-0.998237
11.5	-0.997513
11.516	-0.997062
11.531	-0.996586
11.547	-0.996018
11.578	-0.994717
11.594	-0.993933
11.609	-0.993121
11.625	-0.992169
11.656	-0.990049
11.672	-0.9888
11.688	-0.987437
11.703	-0.986052
11.734	-0.98283
11.75	-0.980966
11.781	-0.976932
11.797	-0.974618
11.813	-0.972136
11.828	-0.969651
11.859	-0.964
11.875	-0.960798
11.891	-0.957391
11.906	-0.954005
11.938	-0.946127
11.953	-0.942114
11.969	-0.937599
12	-0.92813
12.016	-0.922857
12.031	-0.917666
12.047	-0.911857
12.078	-0.899778
12.094	-0.893104
12.109	-0.886568
12.141	-0.87169
12.156	-0.864268
12.172	-0.856027
12.188	-0.847446
12.219	-0.829834
12.234	-0.820834
12.25	-0.810886
12.281	-0.790571
12.297	-0.779542
12.313	-0.768137
12.328	-0.757102
12.359	-0.733238
12.375	-0.720359
12.391	-0.707096
12.422	-0.680308
12.438	-0.665918
12.453	-0.652082
12.469	-0.636955
12.5	-0.606578
12.516	-0.590353
12.531	-0.57481
12.563	-0.540597
12.578	-0.524076
12.594	-0.506121
12.609	-0.488984
12.641	-0.451472
12.656	-0.433457
12.672	-0.413952
12.703	-0.375346
12.719	-0.355023
12.734	-0.335738
12.766	-0.293897
12.781	-0.273981
12.797	-0.252541
12.813	-0.230913
12.844	-0.188533
12.859	-0.167827
12.875	-0.145619
12.891	-0.1233
12.922	-0.079804
12.938	-0.0572571
12.953	-0.0360791
12.984	0.00774965
13	0.0303702
13.016	0.0529674
13.031	0.0741158
13.063	0.119048
13.078	0.139993
13.094	0.162231
13.125	0.204953
13.141	0.226784
13.156	0.247097
13.172	0.268586
13.203	0.309642
13.219	0.330507
13.234	0.34985
13.266	0.390363
13.281	0.40898
13.297	0.42856
13.313	0.447842
13.344	0.484319
13.359	0.501534
13.375	0.519574
13.391	0.537273
13.422	0.570569
13.438	0.587229
13.453	0.602516
13.484	0.633076
13.5	0.648298
13.516	0.663141
13.531	0.67671
13.563	0.704533
13.578	0.717046
13.594	0.730022
13.609	0.741839
13.641	0.765927
13.656	0.776697
13.672	0.787821
13.688	0.798573
13.719	0.818356
13.734	0.82744
13.75	0.836785
13.781	0.853892
13.797	0.862218
13.813	0.870209
13.844	0.88476
13.859	0.89137
13.875	0.898122
13.891	0.904569
13.922	0.916226
13.938	0.921824
13.953	0.926824
13.969	0.931898
14	0.940997
14.016	0.94533
14.031	0.949178
14.063	0.95672
14.078	0.959957
14.094	0.96321
14.109	0.966079
14.141	0.971645
14.156	0.974007
14.172	0.976363
14.203	0.980472
14.219	0.982372
14.234	0.984026
14.266	0.987164
14.297	0.989743
14.313	0.990911
14.328	0.991913
14.344	0.992889
14.375	0.994525
14.391	0.99525
14.406	0.995862
14.438	0.996969
14.453	0.997403
14.469	0.997813
14.484	0.998152
14.516	0.998741
14.531	0.998963
14.547	0.999165
14.563	0.999336
14.594	0.999591
14.609	0.999684
14.625	0.999764
14.641	0.999828
14.672	0.999913
14.688	0.999942
14.703	0.999961
14.734	0.999984
14.75	0.99999
14.766	0.999994
14.797	0.999996
14.813	0.999996
14.828	0.999996
14.844	0.999996
14.875	0.999996
14.891	0.999995
14.906	0.999993
14.922	0.999988
14.953	0.99997
14.969	0.999953
14.984	0.99993
15.016	0.999855
15.031	0.999802
15.047	0.999732
15.063	0.999644
15.094	0.999413
15.109	0.999267
15.125	0.999083
15.156	0.998629
15.172	0.998338
15.188	0.998003
15.203	0.997645
15.234	0.996754
15.25	0.996206
15.266	0.995592
15.297	0.994192
15.313	0.993352
15.328	0.992484
15.344	0.991468
15.375	0.989212
15.391	0.987887
15.406	0.986538
15.422	0.984979
15.453	0.98158
15.469	0.979618
15.484	0.977641
15.516	0.972952
15.531	0.97052
15.547	0.967752
15.563	0.964797
15.594	0.958509
15.609	0.955187
15.625	0.951434
15.641	0.947455
15.672	0.939077
15.688	0.934393
15.703	0.929769
15.734	0.919474
15.75	0.913756
15.766	0.907753
15.797	0.895284
15.813	0.888402
15.828	0.881665
15.844	0.87417
15.875	0.858714
15.891	0.850244
15.906	0.84199
15.922	0.832849
15.953	0.814125
15.969	0.803931
15.984	0.79404
16.016	0.771846
16.031	0.760926
16.047	0.74891
16.063	0.736513
16.094	0.711404
16.109	0.698738
16.125	0.684855
